"Step","test_02:48PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)","test_02:48PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MIN","test_02:48PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MAX","test_02:17PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)","test_02:17PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MIN","test_02:17PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MAX","test_01:50PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)","test_01:50PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MIN","test_01:50PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MAX","test_01:23PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)","test_01:23PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MIN","test_01:23PM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MAX","test_11:52AM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)","test_11:52AM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MIN","test_11:52AM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MAX","test_10:37AM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)","test_10:37AM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MIN","test_10:37AM_11-15-2023 - Information Disclosure CLIENT_2_train | Pixel_Comparison_MSE (MEAN)__MAX"
"5","1.0914481834324203","1.0914481834324203","1.0914481834324203","1.081704251079492","1.081704251079492","1.081704251079492","1.056331885255228","1.056331885255228","1.056331885255228","1.0172546350086602","1.0172546350086602","1.0172546350086602","1.076481315163407","1.076481315163407","1.076481315163407","0.09463855380022158","0.09463855380022158","0.09463855380022158"
